score_time,audio_time
2.880000000000000071e+01,4.320201562106323223e+01
2.882500000000000284e+01,4.322265558075081060e+01
2.885000000000000142e+01,4.324845553036028889e+01
2.887500000000000000e+01,4.327425547996976007e+01
2.890000000000000213e+01,4.330521541950113118e+01
2.892500000000000071e+01,4.333617535903250229e+01
2.895000000000000284e+01,4.336971529352480559e+01
2.897500000000000142e+01,4.340067523305617669e+01
2.900000000000000000e+01,4.343421516754848710e+01
2.902500000000000213e+01,4.346517510707985821e+01
2.905000000000000071e+01,4.349871504157218283e+01
2.907500000000000284e+01,4.352967498110355393e+01
2.910000000000000142e+01,4.355805492567396442e+01
2.912500000000000000e+01,4.358385487528344271e+01
2.915000000000000213e+01,4.360707482993196038e+01
2.917500000000000071e+01,4.363029478458048516e+01
2.920000000000000284e+01,4.365351473922900993e+01
2.922500000000000142e+01,4.367673469387754182e+01
2.925000000000000000e+01,4.369995464852607370e+01
2.927500000000000213e+01,4.372317460317459847e+01
2.930000000000000071e+01,4.374639455782312325e+01
2.932500000000000284e+01,4.376961451247164803e+01
2.935000000000000142e+01,4.379283446712017280e+01
2.937500000000000000e+01,4.381605442176869758e+01
2.940000000000000213e+01,4.384443436633912228e+01
2.942500000000000071e+01,4.387281431090953987e+01
2.945000000000000284e+01,4.390377425044091098e+01
2.947500000000000142e+01,4.393215419501132857e+01
2.950000000000000000e+01,4.396311413454269257e+01
2.952500000000000213e+01,4.399149407911311016e+01
2.955000000000000071e+01,4.402245401864448837e+01
2.957500000000000284e+01,4.405083396321491307e+01
2.960000000000000142e+01,4.408179390274627707e+01
2.962500000000000000e+01,4.410501385739480185e+01
2.965000000000000213e+01,4.413081380700428014e+01
2.967500000000000071e+01,4.415145376669185140e+01
2.970000000000000284e+01,4.417725371630132969e+01
2.972500000000000142e+01,4.419789367598891516e+01
2.975000000000000000e+01,4.422369362559838635e+01
2.977500000000000213e+01,4.424433358528595761e+01
2.980000000000000071e+01,4.427013353489543590e+01
2.982500000000000284e+01,4.429077349458301427e+01
2.985000000000000142e+01,4.431657344419248545e+01
2.987500000000000000e+01,4.433979339884101023e+01
2.990000000000000213e+01,4.438107331821615986e+01
2.992500000000000071e+01,4.443267321743511644e+01
2.995000000000000284e+01,4.448943310657595873e+01
2.997500000000000142e+01,4.454103300579490110e+01
3.000000000000000000e+01,4.459779289493574339e+01
3.002500000000000213e+01,4.464939279415469287e+01
3.005000000000000071e+01,4.470615268329553516e+01
3.007500000000000284e+01,4.475775258251448463e+01
3.010000000000000142e+01,4.481193247669437341e+01
3.012500000000000000e+01,4.484805240614763733e+01
3.015000000000000213e+01,4.487385235575710851e+01
3.017500000000000071e+01,4.489449231544469399e+01
